YEAR,BENE_GEO_LVL,BENE_GEO_DESC,BENE_GEO_CD,BENES_TOTAL_CNT,ER_VISITS_PER_1000_BENES,County,Population,Median_Income,People_In_Poverty
2015,County,KS-Rawlins,20153,726.0,603.2689,"Rawlins County, Kansas",2545,41579.0,250
2015,County,KS-Reno,20155,14020.0,549.37,"Reno County, Kansas",64058,45288.0,7457
2015,County,KS-Republic,20157,1435.0,504.1762,"Republic County, Kansas",4806,40449.0,599
2015,County,KS-Rice,20159,2078.0,525.7842,"Rice County, Kansas",10014,48460.0,1365
2015,County,KS-Riley,20161,7338.0,646.5575,"Riley County, Kansas",75022,44437.0,14922
2015,County,KS-Rooks,20163,1265.0,529.7203,"Rooks County, Kansas",5186,43558.0,723
2015,County,KS-Rush,20165,875.0,552.5982,"Rush County, Kansas",3184,38854.0,292
2015,County,KS-Russell,20167,1836.0,716.3037,"Russell County, Kansas",6988,41102.0,885
2015,County,KS-Saline,20169,11075.0,816.6703,"Saline County, Kansas",55735,47801.0,8700
2015,County,KS-Scott,20171,1029.0,809.0615,"Scott County, Kansas",4928,51850.0,319
2015,County,KS-Sedgwick,20173,83420.0,671.9825,"Sedgwick County, Kansas",506529,50657.0,75400
2015,County,KS-Seward,20175,2419.0,662.7737,"Seward County, Kansas",23274,47134.0,4350
2015,County,KS-Shawnee,20177,37686.0,715.8132,"Shawnee County, Kansas",178792,50378.0,26445
2015,County,KS-Sheridan,20179,583.0,542.7509,"Sheridan County, Kansas",2531,49750.0,165
2015,County,KS-Sherman,20181,1360.0,696.8725,"Sherman County, Kansas",6054,39029.0,1125
2015,County,KS-Smith,20183,1167.0,501.4058,"Smith County, Kansas",3740,43848.0,543
2015,County,KS-Stafford,20185,957.0,488.0274,"Stafford County, Kansas",4320,47377.0,675
2015,County,KS-Stanton,20187,362.0,487.3418,"Stanton County, Kansas",2149,43780.0,113
2015,County,KS-Stevens,20189,823.0,647.1409,"Stevens County, Kansas",5772,55433.0,1037
2015,County,KS-Sumner,20191,4949.0,488.0383,"Sumner County, Kansas",23638,50141.0,2869
2015,County,KS-Thomas,20193,1434.0,596.4091,"Thomas County, Kansas",7925,48504.0,733
2015,County,KS-Trego,20195,749.0,673.4694,"Trego County, Kansas",2951,54000.0,119
2015,County,KS-Wabaunsee,20197,1476.0,488.3901,"Wabaunsee County, Kansas",6997,54688.0,404
2015,County,KS-Wallace,20199,360.0,544.9275,"Wallace County, Kansas",1595,47279.0,129
2015,County,KS-Washington,20201,1553.0,496.788,"Washington County, Kansas",5686,45159.0,649
2015,County,KS-Wichita,20203,435.0,682.5,"Wichita County, Kansas",2204,57171.0,214
2015,County,KS-Wilson,20205,2290.0,774.6411,"Wilson County, Kansas",9061,40306.0,1639
2015,County,KS-Woodson,20207,780.0,572.2461,"Woodson County, Kansas",3211,35787.0,714
2015,County,KS-Wyandotte,20209,24477.0,841.077,"Wyandotte County, Kansas",160806,40113.0,37963
2015,County,KY-Adair,21001,4258.0,860.8807,"Adair County, Kentucky",18852,33362.0,3789
2015,County,KY-Allen,21003,4409.0,821.4062,"Allen County, Kentucky",20355,41326.0,3454
2015,County,KY-Anderson,21005,4300.0,735.1485,"Anderson County, Kentucky",21761,53974.0,2223
2015,County,KY-Ballard,21007,1955.0,610.7784,"Ballard County, Kentucky",8256,42244.0,1295
2015,County,KY-Barren,21009,9792.0,761.2626,"Barren County, Kentucky",42925,38370.0,8598
2015,County,KY-Bath,21011,2839.0,915.5844,"Bath County, Kentucky",11978,33483.0,3122
2015,County,KY-Bell,21013,7219.0,1012.5798,"Bell County, Kentucky",27950,22443.0,10233
2015,County,KY-Boone,21015,19407.0,710.4975,"Boone County, Kentucky",124617,66730.0,10156
2015,County,KY-Bourbon,21017,4507.0,799.8445,"Bourbon County, Kentucky",20013,45208.0,3272
2015,County,KY-Boyd,21019,12219.0,1029.0495,"Boyd County, Kentucky",48917,42319.0,9500
2015,County,KY-Boyle,21021,6849.0,735.8245,"Boyle County, Kentucky",29388,39704.0,4291
2015,County,KY-Bracken,21023,1845.0,691.6525,"Bracken County, Kentucky",8425,36327.0,1544
2015,County,KY-Breathitt,21025,3569.0,1076.2987,"Breathitt County, Kentucky",13591,25817.0,4366
2015,County,KY-Breckinridge,21027,4708.0,752.514,"Breckinridge County, Kentucky",20061,43479.0,3422
2015,County,KY-Bullitt,21029,14647.0,712.076,"Bullitt County, Kentucky",76961,55975.0,7911
2015,County,KY-Butler,21031,2913.0,600.1037,"Butler County, Kentucky",12835,33536.0,3667
2015,County,KY-Caldwell,21033,3387.0,768.6718,"Caldwell County, Kentucky",12826,42537.0,2544
2015,County,KY-Calloway,21035,7671.0,695.1589,"Calloway County, Kentucky",38106,37034.0,8015
2015,County,KY-Campbell,21037,16076.0,749.9705,"Campbell County, Kentucky",91475,54621.0,12883
2015,County,KY-Carlisle,21039,1293.0,788.9813,"Carlisle County, Kentucky",4984,38829.0,970
2015,County,KY-Carroll,21041,2407.0,956.1728,"Carroll County, Kentucky",10830,41439.0,2898
2015,County,KY-Carter,21043,6740.0,773.0684,"Carter County, Kentucky",27326,36696.0,4682
2015,County,KY-Casey,21045,3869.0,775.7555,"Casey County, Kentucky",15954,32341.0,3969
2015,County,KY-Christian,21047,11078.0,787.3303,"Christian County, Kentucky",74159,39521.0,13576
2015,County,KY-Clark,21049,7956.0,854.8857,"Clark County, Kentucky",35657,47959.0,5401
2015,County,KY-Clay,21051,5015.0,1241.5432,"Clay County, Kentucky",21300,21549.0,7732
2015,County,KY-Clinton,21053,2618.0,876.3305,"Clinton County, Kentucky",10188,28025.0,2435
2015,County,KY-Crittenden,21055,2281.0,770.797,"Crittenden County, Kentucky",9222,35316.0,1974
2015,County,KY-Cumberland,21057,1794.0,1271.4617,"Cumberland County, Kentucky",6807,32019.0,1682
2015,County,KY-Daviess,21059,21447.0,768.921,"Daviess County, Kentucky",98173,45989.0,14948
2015,County,KY-Edmonson,21061,2912.0,756.7437,"Edmonson County, Kentucky",12105,41710.0,2296
2015,County,KY-Elliott,21063,1591.0,785.957,"Elliott County, Kentucky",7725,28224.0,2079
2015,County,KY-Estill,21065,3616.0,921.2315,"Estill County, Kentucky",14476,29770.0,4199
2015,County,KY-Fayette,21067,46178.0,715.569,"Fayette County, Kentucky",308306,49778.0,55900
2015,County,KY-Fleming,21069,3550.0,931.0489,"Fleming County, Kentucky",14544,35469.0,2907
2015,County,KY-Floyd,21071,10782.0,1041.309,"Floyd County, Kentucky",38649,30096.0,11441
2015,County,KY-Franklin,21073,13358.0,1201.1623,"Franklin County, Kentucky",49778,47964.0,6990
2015,County,KY-Fulton,21075,1743.0,871.7035,"Fulton County, Kentucky",6422,28359.0,1641
2015,County,KY-Gallatin,21077,1174.0,980.4469,"Gallatin County, Kentucky",8567,48370.0,1294
2015,County,KY-Garrard,21079,3857.0,729.572,"Garrard County, Kentucky",16976,44243.0,3653
2015,County,KY-Grant,21081,5099.0,1019.1354,"Grant County, Kentucky",24670,44824.0,4445
2015,County,KY-Graves,21083,8689.0,918.4409,"Graves County, Kentucky",37502,39530.0,6342
2015,County,KY-Grayson,21085,6099.0,923.4439,"Grayson County, Kentucky",26001,35030.0,6119
2015,County,KY-Green,21087,2889.0,1111.7424,"Green County, Kentucky",11149,34982.0,2216
2015,County,KY-Greenup,21089,9717.0,849.4073,"Greenup County, Kentucky",36477,45370.0,6355
2015,County,KY-Hancock,21091,1931.0,756.393,"Hancock County, Kentucky",8669,50476.0,1360
2015,County,KY-Hardin,21093,18390.0,697.454,"Hardin County, Kentucky",107529,50765.0,14886
2015,County,KY-Harlan,21095,7678.0,979.8159,"Harlan County, Kentucky",28400,25814.0,8661
2015,County,KY-Harrison,21097,4096.0,878.3784,"Harrison County, Kentucky",18648,35681.0,4069
2015,County,KY-Hart,21099,4121.0,699.0228,"Hart County, Kentucky",18441,34774.0,4507
2015,County,KY-Henderson,21101,9975.0,914.4552,"Henderson County, Kentucky",46396,41036.0,8602
2015,County,KY-Henry,21103,3421.0,683.3919,"Henry County, Kentucky",15455,46495.0,2798
2015,County,KY-Hickman,21105,1349.0,727.1863,"Hickman County, Kentucky",4720,41218.0,675
2015,County,KY-Hopkins,21107,10757.0,631.6482,"Hopkins County, Kentucky",46518,42346.0,7799
2015,County,KY-Jackson,21109,3065.0,825.9293,"Jackson County, Kentucky",13357,29826.0,4163
2015,County,KY-Jefferson,21111,144604.0,737.2117,"Jefferson County, Kentucky",755809,48695.0,121683
2015,County,KY-Jessamine,21113,8733.0,817.9888,"Jessamine County, Kentucky",50328,50558.0,9190
2015,County,KY-Johnson,21115,6119.0,1001.6754,"Johnson County, Kentucky",23350,35570.0,5977
2015,County,KY-Kenton,21117,27266.0,795.7542,"Kenton County, Kentucky",163007,54296.0,23432
2015,County,KY-Knott,21119,3947.0,729.6479,"Knott County, Kentucky",16000,30411.0,4308
2015,County,KY-Knox,21121,7961.0,960.6846,"Knox County, Kentucky",31809,26599.0,10093
2015,County,KY-Larue,21123,3270.0,671.0415,"Larue County, Kentucky",14149,38578.0,2460
2015,County,KY-Laurel,21125,13567.0,800.3916,"Laurel County, Kentucky",59751,36020.0,13588
2015,County,KY-Lawrence,21127,3993.0,1040.9696,"Lawrence County, Kentucky",15821,35935.0,3548
2015,County,KY-Lee,21129,1822.0,929.9461,"Lee County, Kentucky",7119,22698.0,2003
2015,County,KY-Leslie,21131,2964.0,900.8789,"Leslie County, Kentucky",10997,25872.0,3051
2015,County,KY-Letcher,21133,6300.0,758.3519,"Letcher County, Kentucky",23671,30333.0,6614
2015,County,KY-Lewis,21135,3017.0,800.3705,"Lewis County, Kentucky",13790,28630.0,4151
2015,County,KY-Lincoln,21137,5862.0,768.0754,"Lincoln County, Kentucky",24498,37139.0,6039
2015,County,KY-Livingston,21139,2566.0,684.9817,"Livingston County, Kentucky",9394,42171.0,1362
2015,County,KY-Logan,21141,6101.0,925.7873,"Logan County, Kentucky",26851,38570.0,5103
2015,County,KY-Lyon,21143,2337.0,612.2324,"Lyon County, Kentucky",8402,46931.0,1002
2015,County,KY-Madison,21151,15413.0,837.7452,"Madison County, Kentucky",85838,42390.0,16792
2015,County,KY-Magoffin,21153,3198.0,714.2857,"Magoffin County, Kentucky",12979,28500.0,3672
2015,County,KY-Marion,21155,3995.0,834.9812,"Marion County, Kentucky",19717,38826.0,3784
2015,County,KY-Marshall,21157,8450.0,659.8122,"Marshall County, Kentucky",31181,45212.0,3287
2015,County,KY-Martin,21159,2901.0,1077.0741,"Martin County, Kentucky",12631,25795.0,3896
2015,County,KY-Mason,21161,3981.0,882.7483,"Mason County, Kentucky",17296,38824.0,3087
2015,County,KY-McCracken,21145,15964.0,754.6308,"McCracken County, Kentucky",65408,44067.0,10763
2015,County,KY-McCreary,21147,4008.0,714.3351,"McCreary County, Kentucky",18001,19328.0,6723
2015,County,KY-McLean,21149,2376.0,635.1515,"McLean County, Kentucky",9500,40770.0,1983
2015,County,KY-Meade,21163,5116.0,630.8866,"Meade County, Kentucky",29098,49884.0,4810
2015,County,KY-Menifee,21165,1733.0,817.8218,"Menifee County, Kentucky",6343,31503.0,1851
2015,County,KY-Mercer,21167,5135.0,800.5399,"Mercer County, Kentucky",21342,42083.0,3862
2015,County,KY-Metcalfe,21169,2518.0,715.98,"Metcalfe County, Kentucky",9985,32294.0,2158
2015,County,KY-Monroe,21171,2813.0,899.659,"Monroe County, Kentucky",10765,31045.0,2937
2015,County,KY-Montgomery,21173,5850.0,840.9598,"Montgomery County, Kentucky",27167,39275.0,6956
2015,County,KY-Morgan,21175,2954.0,925.864,"Morgan County, Kentucky",13428,29707.0,3249
2015,County,KY-Muhlenberg,21177,7777.0,823.6819,"Muhlenberg County, Kentucky",31309,38961.0,6000
2015,County,KY-Nelson,21179,9071.0,693.1694,"Nelson County, Kentucky",44564,49298.0,7072
2015,County,KY-Nicholas,21181,1681.0,796.2963,"Nicholas County, Kentucky",7075,36097.0,1624
2015,County,KY-Ohio,21183,5630.0,888.6921,"Ohio County, Kentucky",24065,40189.0,5208
2015,County,KY-Oldham,21185,9048.0,584.2447,"Oldham County, Kentucky",63037,85452.0,3503
2015,County,KY-Owen,21187,2343.0,933.2425,"Owen County, Kentucky",10711,41934.0,1780
2015,County,KY-Owsley,21189,1166.0,986.5526,"Owsley County, Kentucky",4616,20985.0,1710
2015,County,KY-Pendleton,21191,3059.0,725.8157,"Pendleton County, Kentucky",14514,48353.0,2188
2015,County,KY-Perry,21193,7129.0,803.5402,"Perry County, Kentucky",28041,32667.0,6894
2015,County,KY-Pike,21195,16843.0,926.8577,"Pike County, Kentucky",63434,33183.0,14256
2015,County,KY-Powell,21197,3075.0,832.997,"Powell County, Kentucky",12447,29736.0,3392
2015,County,KY-Pulaski,21199,16679.0,717.9487,"Pulaski County, Kentucky",63635,34790.0,16497
2015,County,KY-Robertson,21201,507.0,783.1325,"Robertson County, Kentucky",2208,31741.0,473
2015,County,KY-Rockcastle,21203,4017.0,1107.4178,"Rockcastle County, Kentucky",16942,31555.0,4105
2015,County,KY-Rowan,21205,4583.0,1013.8941,"Rowan County, Kentucky",23608,36860.0,5410
2015,County,KY-Russell,21207,4432.0,872.1187,"Russell County, Kentucky",17669,30720.0,4475
2015,County,KY-Scott,21209,7453.0,778.0193,"Scott County, Kentucky",50178,63027.0,5332
2015,County,KY-Shelby,21211,7888.0,709.3213,"Shelby County, Kentucky",44290,60324.0,5566
2015,County,KY-Simpson,21213,3820.0,736.3378,"Simpson County, Kentucky",17704,39679.0,3473
2015,County,KY-Spencer,21215,3071.0,580.0,"Spencer County, Kentucky",17577,63000.0,1466
2015,County,KY-Taylor,21217,6130.0,1033.4381,"Taylor County, Kentucky",24993,33340.0,5658
2015,County,KY-Todd,21219,2476.0,765.3061,"Todd County, Kentucky",12524,40497.0,2277
2015,County,KY-Trigg,21221,3816.0,696.1347,"Trigg County, Kentucky",14250,44083.0,2500
2015,County,KY-Trimble,21223,1903.0,760.5075,"Trimble County, Kentucky",8783,47409.0,1486
2015,County,KY-Union,21225,3126.0,859.5937,"Union County, Kentucky",15138,40120.0,4091
2015,County,KY-Warren,21227,19528.0,791.676,"Warren County, Kentucky",118950,44911.0,21047
2015,County,KY-Washington,21229,2674.0,768.5907,"Washington County, Kentucky",11910,40976.0,2034
2015,County,KY-Wayne,21231,5161.0,851.8624,"Wayne County, Kentucky",20655,28573.0,5477
2015,County,KY-Webster,21233,3105.0,672.9287,"Webster County, Kentucky",13357,38917.0,2296
2015,County,KY-Whitley,21235,8817.0,954.6302,"Whitley County, Kentucky",35794,31014.0,8871
2015,County,KY-Wolfe,21237,2009.0,1159.4635,"Wolfe County, Kentucky",7261,20504.0,3058
2015,County,KY-Woodford,21239,5290.0,639.3386,"Woodford County, Kentucky",25317,58750.0,3259
2015,County,LA-Acadia,22001,11008.0,753.9024,"Acadia Parish, Louisiana",62163,37649.0,12539
2015,County,LA-Allen,22003,4516.0,904.8673,"Allen Parish, Louisiana",25653,40948.0,3501
2015,County,LA-Ascension,22005,15833.0,769.9043,"Ascension Parish, Louisiana",114738,70551.0,13447
2015,County,LA-Assumption,22007,4569.0,1010.6349,"Assumption Parish, Louisiana",23057,49167.0,3643
2015,County,LA-Avoyelles,22009,8787.0,943.8761,"Avoyelles Parish, Louisiana",41389,33739.0,8750
2015,County,LA-Beauregard,22011,6824.0,879.3852,"Beauregard Parish, Louisiana",36259,45969.0,7137
2015,County,LA-Bienville,22013,3373.0,800.2323,"Bienville Parish, Louisiana",13977,32876.0,3754
2015,County,LA-Bossier,22015,19558.0,717.8544,"Bossier Parish, Louisiana",123403,52892.0,17303
2015,County,LA-Caddo,22017,48856.0,802.1768,"Caddo Parish, Louisiana",254742,41234.0,53752
2015,County,LA-Calcasieu,22019,36537.0,851.6037,"Calcasieu Parish, Louisiana",195887,45312.0,32864
2015,County,LA-Caldwell,22021,2145.0,969.0323,"Caldwell Parish, Louisiana",9990,33294.0,2053
2015,County,LA-Cameron,22023,1108.0,799.7573,"Cameron Parish, Louisiana",6706,64231.0,650
2015,County,LA-Catahoula,22025,2253.0,869.9602,"Catahoula Parish, Louisiana",10247,34904.0,1890
2015,County,LA-Claiborne,22027,3428.0,911.9758,"Claiborne Parish, Louisiana",16639,32072.0,4058
2015,County,LA-Concordia,22029,4258.0,857.0119,"Concordia Parish, Louisiana",20449,29654.0,5598
2015,County,LA-DeSoto,22031,5838.0,757.3351,"De Soto Parish, Louisiana",26965,41468.0,7059
2015,County,LA-East Baton Rouge,22033,71334.0,664.3164,"East Baton Rouge Parish, Louisiana",444690,49285.0,85254
2015,County,LA-East Carroll,22035,1398.0,817.5403,"East Carroll Parish, Louisiana",7501,21099.0,2903
2015,County,LA-East Feliciana,22037,4231.0,748.7158,"East Feliciana Parish, Louisiana",19855,45520.0,3317
2015,County,LA-Evangeline,22039,6909.0,1038.1628,"Evangeline Parish, Louisiana",33768,30009.0,8373
2015,County,LA-Franklin,22041,4510.0,964.1387,"Franklin Parish, Louisiana",20550,30275.0,5847
2015,County,LA-Grant,22043,4238.0,748.48,"Grant Parish, Louisiana",22362,39914.0,3460
2015,County,LA-Iberia,22045,13770.0,796.1694,"Iberia Parish, Louisiana",73938,45261.0,14277
2015,County,LA-Iberville,22047,6098.0,875.9071,"Iberville Parish, Louisiana",33229,45117.0,5612
2015,County,LA-Jackson,22049,3528.0,733.9056,"Jackson Parish, Louisiana",16109,38029.0,3981
2015,County,LA-Jefferson,22051,84469.0,800.1868,"Jefferson Parish, Louisiana",435092,47947.0,72319
2015,County,LA-Jefferson Davis,22053,5915.0,734.1595,"Jefferson Davis Parish, Louisiana",31434,39063.0,6462
2015,County,LA-LaSalle,22059,2895.0,1150.9761,"LaSalle Parish, Louisiana",14899,37310.0,2857
2015,County,LA-Lafayette,22055,34721.0,768.1837,"Lafayette Parish, Louisiana",231811,51869.0,36346
2015,County,LA-Lafourche,22057,17357.0,838.7501,"Lafourche Parish, Louisiana",97474,51030.0,14117
2015,County,LA-Lincoln,22061,7025.0,722.7781,"Lincoln Parish, Louisiana",47349,33467.0,14146
2015,County,LA-Livingston,22063,20733.0,750.2609,"Livingston Parish, Louisiana",133949,58251.0,19086
2015,County,LA-Madison,22065,1994.0,946.6328,"Madison Parish, Louisiana",11873,23854.0,3962
2015,County,LA-Morehouse,22067,6304.0,888.1103,"Morehouse Parish, Louisiana",27012,28003.0,7432
2015,County,LA-Natchitoches,22069,7469.0,801.7196,"Natchitoches Parish, Louisiana",39330,31345.0,11208
2015,County,LA-Orleans,22071,59971.0,936.0832,"Orleans Parish, Louisiana",376738,36792.0,98823
2015,County,LA-Ouachita,22073,27745.0,815.3366,"Ouachita Parish, Louisiana",155769,37754.0,36312
2015,County,LA-Plaquemines,22075,3488.0,702.8405,"Plaquemines Parish, Louisiana",23599,50314.0,3775
2015,County,LA-Pointe Coupee,22077,4665.0,886.3346,"Pointe Coupee Parish, Louisiana",22498,43825.0,4368
2015,County,LA-Rapides,22079,27459.0,840.1776,"Rapides Parish, Louisiana",132225,40734.0,26645
2015,County,LA-Red River,22081,1669.0,877.2803,"Red River Parish, Louisiana",8838,38000.0,1937
2015,County,LA-Richland,22083,4290.0,824.9126,"Richland Parish, Louisiana",20777,36421.0,4154
2015,County,LA-Sabine,22085,5408.0,737.9051,"Sabine Parish, Louisiana",24248,38828.0,4626
2015,County,LA-St. Bernard,22087,5995.0,959.619,"St. Bernard Parish, Louisiana",42858,42753.0,8209
2015,County,LA-St. Charles,22089,8238.0,881.1659,"St. Charles Parish, Louisiana",52639,59990.0,6152
2015,County,LA-St. Helena,22091,2948.0,1168.035,"St. Helena Parish, Louisiana",10818,35437.0,2854
2015,County,LA-St. James,22093,4138.0,915.8924,"St. James Parish, Louisiana",21650,51107.0,3841
2015,County,LA-St. John the Baptist,22095,7773.0,958.2062,"St. John the Baptist Parish, Louisiana",44161,50921.0,7893
2015,County,LA-St. Landry,22097,18413.0,886.1789,"St. Landry Parish, Louisiana",83613,32625.0,22970
2015,County,LA-St. Martin,22099,9764.0,893.8311,"St. Martin Parish, Louisiana",53126,42794.0,9388
2015,County,LA-St. Mary,22101,10541.0,1040.1647,"St. Mary Parish, Louisiana",53441,40781.0,11746
2015,County,LA-St. Tammany,22103,46912.0,790.3491,"St. Tammany Parish, Louisiana",242960,62137.0,27482
2015,County,LA-Tangipahoa,22105,21509.0,973.2755,"Tangipahoa Parish, Louisiana",125486,41302.0,26962
2015,County,LA-Tensas,22107,1134.0,788.5714,"Tensas Parish, Louisiana",4893,22940.0,1685
2015,County,LA-Terrebonne,22109,20019.0,861.4186,"Terrebonne Parish, Louisiana",112742,47826.0,21627
2015,County,LA-Union,22111,5060.0,789.459,"Union Parish, Louisiana",22533,34992.0,6166
2015,County,LA-Vermilion,22113,10823.0,760.148,"Vermilion Parish, Louisiana",59110,45374.0,10379
2015,County,LA-Vernon,22115,7341.0,819.2946,"Vernon Parish, Louisiana",52476,46312.0,7403
2015,County,LA-Washington,22117,10538.0,1075.9166,"Washington Parish, Louisiana",46556,30705.0,11811
2015,County,LA-Webster,22119,9480.0,841.6822,"Webster Parish, Louisiana",40617,33681.0,9327
2015,County,LA-West Baton Rouge,22121,4069.0,740.6323,"West Baton Rouge Parish, Louisiana",24669,53703.0,4662
2015,County,LA-West Carroll,22123,2634.0,819.5825,"West Carroll Parish, Louisiana",11454,31926.0,2746
2015,County,LA-West Feliciana,22125,1963.0,690.7776,"West Feliciana Parish, Louisiana",15415,56685.0,1914
